trace_id,count_transaction,count_session_login,count_device_registration,count_beneficiary_addition,total_events,window_seconds,transactions_per_hour,mean_time_between_transactions,min_time_between_transactions,transactions_per_session,time_login_to_first_transaction,login_attempt_count_max,auth_failure_present,new_device_present,time_device_registration_to_transaction,beneficiary_added_before_transaction,time_from_beneficiary_add_to_transaction,failed_transaction_count,failed_then_completed,amount_mean,amount_max,amount_min,amount_std,amount_cv,amount_change_after_failure,amount_trend,distinct_channels,fraud,attack_family,attack_difficulty,customer_id,HESITATION_DELTA
atk-0d458e11,1,1,0,0,2,120.0,30.0,120.0,120.0,1.0,120.0,1,0,0,-1.0,0,-1.0,0,0,1466.38,1466.38,1466.38,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,a2f594d2-1057-40df-8821-8e62327c4a13,0.0
atk-3511563a,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,easy,70209039-9aad-406d-8a36-0052f3672fee,0.0
atk-843481eb,1,1,0,0,2,540.0,6.666666666666667,540.0,540.0,1.0,540.0,1,0,0,-1.0,0,-1.0,0,0,20081.88,20081.88,20081.88,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,36c02f7c-5ec9-47dc-b8ee-05cd9dceecf2,0.0
atk-bedb35e4,1,1,0,0,2,180.0,20.0,180.0,180.0,1.0,180.0,1,0,0,-1.0,0,-1.0,0,0,4764.52,4764.52,4764.52,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,c477c84b-54be-4032-a5a3-3d7a953866c2,0.0
atk-85448275,1,1,0,0,2,60.0,60.0,60.0,60.0,1.0,60.0,1,0,0,-1.0,0,-1.0,0,0,133.56,133.56,133.56,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,1143e207-4638-405a-97eb-0e2efcbfdbc5,0.0
atk-129070ac,2,1,0,0,3,6949.0,1.0361203050798675,10.0,10.0,2.0,6939.0,1,0,0,-1.0,0,-1.0,1,0,16211.45,16271.22,16151.68,59.76999999999953,0.003686900308115531,0,-1.0,1,1,MULE_NETWORK,medium,6e149b07-7559-4c0e-8dbb-1cb464be22a3,0.0
atk-502996fa,1,1,0,0,2,2760.0,1.3043478260869565,2760.0,2760.0,1.0,2760.0,1,0,0,-1.0,0,-1.0,0,0,5788.62,5788.62,5788.62,0.0,0.0,0,0.0,1,1,MULE_NETWORK,medium,1b3b1057-3f36-4f28-bdd9-94d07b6a0f42,0.0
atk-195da29e,1,1,0,0,2,5640.0,0.6382978723404256,5640.0,5640.0,1.0,5640.0,1,0,0,-1.0,0,-1.0,0,0,1748.23,1748.23,1748.23,0.0,0.0,0,0.0,1,1,MULE_NETWORK,medium,ed5f8432-8b7b-47d6-adcb-377b08f2aeb0,0.0
atk-8ca78804,8,1,0,0,9,961.0,29.9687825182102,87.85714285714286,5.0,8.0,346.0,1,0,0,-1.0,0,-1.0,0,0,2843.0112500000005,4605.71,567.68,1741.3812878533918,0.6125129782210293,0,-1.0,1,1,MULE_NETWORK,advanced,ae631a3c-0ba1-4d2c-8acd-504db14a44a4,0.0
atk-bd6ab922,8,1,0,0,9,698.0,41.260744985673355,42.714285714285715,9.0,8.0,399.0,1,0,0,-1.0,0,-1.0,1,1,361.08124999999995,807.02,14.52,347.311240295988,0.9618645119235298,1,-1.0,1,1,MULE_NETWORK,advanced,544d3e5f-08b9-4772-816f-38711db4ab7c,0.0
atk-6e912a30,5,1,0,0,6,678.0,26.548672566371682,39.75,23.0,5.0,519.0,1,0,0,-1.0,0,-1.0,4,0,20.0,22.08,16.92,2.345676874592917,0.11728384372964584,1,1.0,1,1,MULE_NETWORK,advanced,2817e109-1698-4e69-9354-8fc73126ad21,0.0
atk-4dd5c116,4,1,0,0,5,129282.0,0.11138441546386968,21779.666666666668,28.0,4.0,63943.0,1,0,0,-1.0,0,-1.0,1,0,7327.095,14636.33,1416.34,5950.208661696243,0.8120829144014433,0,1.0,1,1,MULE_NETWORK,hard,95ba40c1-44b8-409b-b25a-7a49387a807b,0.0
atk-4141405c,13,1,0,0,14,377029.0,0.1241283826973522,25368.416666666668,7.0,13.0,72608.0,1,0,0,-1.0,0,-1.0,2,1,712.1253846153847,2101.78,181.28,624.2209876886598,0.876560506301567,1,-1.0,1,1,MULE_NETWORK,hard,6c69aebb-a0bf-4a86-8685-03cacbb0cb6f,0.0
atk-927674fe,1,1,0,0,2,4380.0,0.8219178082191781,4380.0,4380.0,1.0,4380.0,1,0,0,-1.0,0,-1.0,0,0,13765.98,13765.98,13765.98,0.0,0.0,0,0.0,1,1,MULE_NETWORK,medium,ed5f8432-8b7b-47d6-adcb-377b08f2aeb0,0.0
atk-08fc9520,2,1,0,0,3,2103.0,3.423680456490728,47.0,47.0,2.0,2056.0,1,0,0,-1.0,0,-1.0,0,0,2558.885,2641.08,2476.69,82.19499999999994,0.032121412255728544,0,1.0,1,1,MULE_NETWORK,medium,bf88ef9b-be4a-4640-8267-4e73c2aee8f6,0.0
atk-6262a964,2,1,0,0,3,5623.0,1.2804552729859506,10.0,10.0,2.0,5613.0,1,0,0,-1.0,0,-1.0,0,0,1499.85,1516.1,1483.6,16.25,0.010834416775010835,0,1.0,1,1,MULE_NETWORK,medium,e12a00cc-c960-45f7-bfb4-7c06e3dc9864,0.0
atk-bc5b19f5,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,9a209815-62d0-4d01-a0f0-17df89b5bcb6,0.0
atk-5a090e35,6,1,0,0,7,1156.0,18.685121107266436,161.4,40.0,6.0,349.0,1,0,0,-1.0,0,-1.0,0,0,3891.2199999999993,8590.52,434.51,3504.9068185045944,0.9007218349269882,0,-1.0,1,1,MULE_NETWORK,advanced,36c02f7c-5ec9-47dc-b8ee-05cd9dceecf2,0.0
atk-10a08863,4,1,0,0,5,96650.0,0.14899120538023797,40.666666666666664,28.0,4.0,96528.0,1,0,0,-1.0,0,-1.0,2,0,617.5450000000001,684.24,550.64,47.257087034644876,0.07652411894622234,1,-1.0,1,1,MULE_NETWORK,advanced,6beaf2ca-51cb-4bd1-aba7-f94b4d25c4fc,0.0
atk-88d4e637,1,1,0,0,2,420.0,8.571428571428571,420.0,420.0,1.0,420.0,1,0,0,-1.0,0,-1.0,0,0,24851.8,24851.8,24851.8,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,b3470bde-f104-47df-a39f-e58799530efc,0.0
atk-fcee203c,1,1,0,0,2,360.0,10.0,360.0,360.0,1.0,360.0,1,0,0,-1.0,0,-1.0,0,0,147.57,147.57,147.57,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,aa0dc330-e814-4833-a5d1-a722295a0ebe,0.0
atk-07c03061,1,1,0,0,2,600.0,6.0,600.0,600.0,1.0,600.0,1,0,0,-1.0,0,-1.0,1,0,100.0,100.0,100.0,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,3b72cceb-6c13-4d41-92ec-ca6647452a99,0.0
atk-e31832bf,2,1,0,0,3,660.0,10.90909090909091,480.0,480.0,2.0,180.0,1,0,0,-1.0,0,-1.0,2,0,100.0,100.0,100.0,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,7ee590cc-640d-45b0-845a-af3c7ad7867e,0.0
atk-071dc75d,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,easy,6e149b07-7559-4c0e-8dbb-1cb464be22a3,0.0
atk-dc9f87f5,1,1,0,0,2,540.0,6.666666666666667,540.0,540.0,1.0,540.0,1,0,0,-1.0,0,-1.0,0,0,23046.84,23046.84,23046.84,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,fcc583ce-0666-47d7-8253-1c7663b1c438,0.0
atk-f8abdd41,1,1,0,0,2,540.0,6.666666666666667,540.0,540.0,1.0,540.0,1,0,0,-1.0,0,-1.0,0,0,1890.9,1890.9,1890.9,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,3b72cceb-6c13-4d41-92ec-ca6647452a99,0.0
atk-bab3eafb,9,1,0,0,10,772.0,41.968911917098445,49.25,23.0,9.0,378.0,1,0,0,-1.0,0,-1.0,0,0,2354.2400000000002,4281.22,908.85,1335.6459143883242,0.5673363439531756,0,1.0,1,1,MULE_NETWORK,advanced,eec9718f-0a22-454f-af0d-5876b042c213,0.0
atk-4fbef709,5,1,0,0,6,477.0,37.73584905660377,29.75,6.0,5.0,358.0,1,0,0,-1.0,0,-1.0,0,0,299.078,356.98,217.4,47.02177682733821,0.15722245309697874,0,-1.0,1,1,MULE_NETWORK,advanced,12bb6a79-4552-41f7-ac98-13408cb287fc,0.0
atk-6eb9a586,3,1,0,0,4,410.0,26.34146341463415,22.5,18.0,3.0,365.0,1,0,0,-1.0,0,-1.0,0,0,155.79666666666668,182.4,128.68,21.934101810245664,0.1407867207914953,0,1.0,1,1,MULE_NETWORK,advanced,ae631a3c-0ba1-4d2c-8acd-504db14a44a4,0.0
atk-2694cc90,17,1,0,0,18,2175.0,28.13793103448276,97.0625,6.0,17.0,622.0,1,0,0,-1.0,0,-1.0,5,1,138.52588235294118,565.86,11.05,182.32953870134426,1.3162127943484132,1,-1.0,1,1,MULE_NETWORK,advanced,ef317658-715a-4b16-8d2e-61be597692f6,0.0
atk-a7d3a5a7,7,1,0,0,8,209314.0,0.12039328473011839,26066.5,7.0,7.0,52915.0,1,0,0,-1.0,0,-1.0,0,0,1941.8414285714287,2982.5,1383.28,483.55942463683,0.2490210670768181,0,-1.0,1,1,MULE_NETWORK,hard,95ba40c1-44b8-409b-b25a-7a49387a807b,0.0
atk-ed098198,13,1,0,0,14,320679.0,0.1459403328562207,20617.666666666668,5.0,13.0,73267.0,1,0,0,-1.0,0,-1.0,1,1,966.8284615384614,3337.72,82.9,1032.8324798030387,1.068268592506626,1,-1.0,1,1,MULE_NETWORK,hard,7ac9c3ea-9428-4d24-910d-c7531bbe5d54,0.0
atk-a7d15038,3,1,0,0,4,65760.0,0.1642335766423358,21.0,15.0,3.0,65718.0,1,0,0,-1.0,0,-1.0,1,0,1070.493333333333,1202.85,837.91,164.98351318305177,0.15411914119009162,0,-1.0,1,1,MULE_NETWORK,hard,05e6750f-a059-466d-b9b5-3067a48cdd52,0.0
atk-17f9c5de,1,1,0,0,2,600.0,6.0,600.0,600.0,1.0,600.0,1,0,0,-1.0,0,-1.0,0,0,22840.7,22840.7,22840.7,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,5ee45ec3-0e35-4ffb-be34-488817384317,0.0
atk-0764b7f0,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,easy,6e149b07-7559-4c0e-8dbb-1cb464be22a3,0.0
atk-8383f7e5,2,1,0,0,3,780.0,9.23076923076923,600.0,600.0,2.0,180.0,1,0,0,-1.0,0,-1.0,1,0,13440.275,20004.57,6875.98,6564.295,0.4884048131455644,0,-1.0,1,1,MULE_NETWORK,easy,1d669793-248c-4cbc-bac6-c88a98bcf3e6,0.0
atk-fdf73336,1,1,0,0,2,240.0,15.0,240.0,240.0,1.0,240.0,1,0,0,-1.0,0,-1.0,0,0,4676.32,4676.32,4676.32,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,1143e207-4638-405a-97eb-0e2efcbfdbc5,0.0
atk-5f7345af,4,1,0,0,5,143265.0,0.10051303528426342,29.0,15.0,4.0,143178.0,1,0,0,-1.0,0,-1.0,0,0,1697.085,2010.54,1382.71,260.322686919523,0.15339401793046487,0,1.0,1,1,MULE_NETWORK,advanced,0b8715dd-31c7-432c-a4d6-240735aa13da,0.0
atk-ab5a608b,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,95ba40c1-44b8-409b-b25a-7a49387a807b,0.0
atk-9c677248,4,1,0,0,5,371.0,38.81401617250674,14.666666666666666,6.0,4.0,327.0,1,0,0,-1.0,0,-1.0,0,0,3571.44,4224.96,2963.72,452.6133210589367,0.12673132435626433,0,-1.0,1,1,MULE_NETWORK,advanced,bf88ef9b-be4a-4640-8267-4e73c2aee8f6,0.0
atk-7b764ffc,3,1,0,0,4,145342.0,0.07430749542458477,49.0,45.0,3.0,145244.0,1,0,0,-1.0,0,-1.0,0,0,4300.826666666667,4776.19,3491.19,575.3898655308029,0.13378587655957683,0,1.0,1,1,MULE_NETWORK,advanced,36c02f7c-5ec9-47dc-b8ee-05cd9dceecf2,0.0
atk-aeee5690,5,1,0,0,6,661.0,27.23146747352496,39.0,16.0,5.0,505.0,1,0,0,-1.0,0,-1.0,0,0,1257.23,1414.66,1023.99,143.0544609580561,0.11378543381724593,0,-1.0,1,1,MULE_NETWORK,advanced,99d19a59-8053-4de4-a488-ca07a2e724f5,0.0
atk-16099c04,5,1,0,0,6,380.0,47.36842105263158,27.75,22.0,5.0,269.0,1,0,0,-1.0,0,-1.0,0,0,1005.8340000000001,1161.88,729.09,148.83349617609605,0.14797023780871996,0,-1.0,1,1,MULE_NETWORK,advanced,bf88ef9b-be4a-4640-8267-4e73c2aee8f6,0.0
atk-e5613afd,5,1,0,0,6,100853.0,0.178477586189801,12322.75,34.0,5.0,51562.0,1,0,0,-1.0,0,-1.0,1,0,5549.834,13750.51,1372.93,5082.972102699758,0.9158782231504146,0,1.0,1,1,MULE_NETWORK,hard,38280318-ceb8-4abd-a992-11ad0ab7efa8,0.0
atk-12a53098,2,1,0,0,3,71709.0,0.10040580680249342,37.0,37.0,2.0,71672.0,1,0,0,-1.0,0,-1.0,0,0,769.49,784.47,754.51,14.980000000000018,0.019467439472897658,0,1.0,1,1,MULE_NETWORK,hard,bf88ef9b-be4a-4640-8267-4e73c2aee8f6,0.0
atk-c9ce585e,3,1,0,0,4,46222.0,0.23365496949504566,16.5,10.0,3.0,46189.0,1,0,0,-1.0,0,-1.0,0,0,709.4333333333334,850.94,559.26,119.23545035861704,0.16807139551559983,0,-1.0,1,1,MULE_NETWORK,hard,ed5f8432-8b7b-47d6-adcb-377b08f2aeb0,0.0
atk-2ca389ac,1,1,0,0,2,360.0,10.0,360.0,360.0,1.0,360.0,1,0,0,-1.0,0,-1.0,0,0,21538.46,21538.46,21538.46,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,9a209815-62d0-4d01-a0f0-17df89b5bcb6,0.0
atk-d101c293,2,1,0,0,3,360.0,20.0,60.0,60.0,2.0,300.0,1,0,0,-1.0,0,-1.0,0,0,1713.975,3159.16,268.79,1445.185,0.8431774092387578,0,-1.0,1,1,MULE_NETWORK,easy,a2f594d2-1057-40df-8821-8e62327c4a13,0.0
atk-7ddf88bd,2,1,0,0,3,4674.0,1.5404364569961488,21.0,21.0,2.0,4653.0,1,0,0,-1.0,0,-1.0,0,0,7437.62,8487.92,6387.32,1050.3000000000002,0.14121452830340891,0,1.0,1,1,MULE_NETWORK,medium,63f658c2-3b97-4cde-b5e5-b0a240494c1b,0.0
atk-ffc1c71f,2,1,0,0,3,5040.0,1.4285714285714286,1920.0,1920.0,2.0,3120.0,1,0,0,-1.0,0,-1.0,0,0,4320.495,6846.9,1794.09,2526.4049999999997,0.5847489697361066,0,-1.0,1,1,MULE_NETWORK,medium,b575ddfd-2001-4f40-bd67-cf26de6aeb97,0.0
atk-b6ddddef,2,1,0,0,3,3356.0,2.1454112038140645,30.0,30.0,2.0,3326.0,1,0,0,-1.0,0,-1.0,0,0,349.64,400.53,298.75,50.889999999999986,0.1455497082713648,0,1.0,1,1,MULE_NETWORK,medium,5babe877-a3bd-47d7-bdcc-c3cdc1e4c08e,0.0
atk-dff67272,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,649f532f-8ff3-4f58-bce2-2ac045e2b67a,0.0
atk-2d1dbbfa,11,1,0,0,12,1251.0,31.654676258992808,61.0,10.0,11.0,641.0,1,0,0,-1.0,0,-1.0,0,0,2130.8754545454544,3059.74,1424.96,543.6408034783735,0.2551255646212039,0,1.0,1,1,MULE_NETWORK,advanced,cb083d75-9d90-4ecd-84d9-632a14abe1d4,0.0
atk-28781b01,1,1,0,0,2,180.0,20.0,180.0,180.0,1.0,180.0,1,0,0,-1.0,0,-1.0,0,0,21468.82,21468.82,21468.82,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,1b3b1057-3f36-4f28-bdd9-94d07b6a0f42,0.0
atk-54341264,1,1,0,0,2,540.0,6.666666666666667,540.0,540.0,1.0,540.0,1,0,0,-1.0,0,-1.0,0,0,3336.42,3336.42,3336.42,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,1143e207-4638-405a-97eb-0e2efcbfdbc5,0.0
atk-819dc886,1,1,0,0,2,600.0,6.0,600.0,600.0,1.0,600.0,1,0,0,-1.0,0,-1.0,0,0,169.66,169.66,169.66,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,0f381c7e-0f06-4648-8120-81ec99e6eb51,0.0
atk-0ae0cd89,2,1,0,0,3,3847.0,1.871588250584871,31.0,31.0,2.0,3816.0,1,0,0,-1.0,0,-1.0,0,0,8703.815,9508.67,7898.96,804.855,0.09247151967269525,0,1.0,1,1,MULE_NETWORK,medium,54ec291a-653e-4ff9-8a27-4880819dc94b,0.0
atk-caca9f15,2,1,0,0,3,4784.0,1.5050167224080269,22.0,22.0,2.0,4762.0,1,0,0,-1.0,0,-1.0,0,0,2115.59,2171.44,2059.74,55.850000000000136,0.026399255054145716,0,1.0,1,1,MULE_NETWORK,medium,da174a45-5efc-4094-9b00-06a73759fe3f,0.0
atk-bba573af,2,1,0,0,3,7129.0,1.0099593210829008,49.0,49.0,2.0,7080.0,1,0,0,-1.0,0,-1.0,0,0,1172.3600000000001,1185.76,1158.96,13.399999999999977,0.011429936197072551,0,1.0,1,1,MULE_NETWORK,medium,1143e207-4638-405a-97eb-0e2efcbfdbc5,0.0
atk-4bab58f2,1,1,0,0,2,1800.0,2.0,1800.0,1800.0,1.0,1800.0,1,0,0,-1.0,0,-1.0,1,0,1459.1,1459.1,1459.1,0.0,0.0,0,0.0,1,1,MULE_NETWORK,medium,b3470bde-f104-47df-a39f-e58799530efc,0.0
atk-ee104192,3,1,0,0,4,212.0,50.943396226415096,41.5,35.0,3.0,129.0,1,0,0,-1.0,0,-1.0,0,0,3215.1200000000003,3652.37,2815.52,342.6782966573751,0.1065833613231777,0,1.0,1,1,MULE_NETWORK,advanced,2bae1001-7099-4917-8bc8-25eefe5d74bc,0.0
atk-17e8ceb6,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,ef317658-715a-4b16-8d2e-61be597692f6,0.0
atk-1f0deb2f,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,776037e9-2251-4906-aed6-6ee1c553157d,0.0
atk-13d102db,7,1,0,0,8,1425.0,17.68421052631579,137.83333333333334,16.0,7.0,598.0,1,0,0,-1.0,0,-1.0,0,0,1581.8014285714287,2673.78,890.22,641.7291099928731,0.4056951134330669,0,1.0,1,1,MULE_NETWORK,advanced,b3470bde-f104-47df-a39f-e58799530efc,0.0
atk-f3a11fa8,4,1,0,0,5,203.0,70.935960591133,37.666666666666664,32.0,4.0,90.0,1,0,0,-1.0,0,-1.0,2,0,8467.41,8633.88,8115.76,210.52827921683078,0.02486336190367902,0,1.0,1,1,MULE_NETWORK,advanced,b3470bde-f104-47df-a39f-e58799530efc,0.0
atk-e39bd909,8,1,0,0,9,1250.0,23.04,95.71428571428571,12.0,8.0,580.0,1,0,0,-1.0,0,-1.0,0,0,896.2449999999999,1366.35,594.2,341.81147044094354,0.38138173204976716,0,-1.0,1,1,MULE_NETWORK,advanced,9a209815-62d0-4d01-a0f0-17df89b5bcb6,0.0
atk-9ba27de2,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,medium,da174a45-5efc-4094-9b00-06a73759fe3f,0.0
atk-2cd8b43f,2,1,0,0,3,2005.0,3.591022443890274,51.0,51.0,2.0,1954.0,1,0,0,-1.0,0,-1.0,0,0,5842.6,6255.91,5429.29,413.30999999999995,0.07074076609728544,0,1.0,1,1,MULE_NETWORK,medium,b3470bde-f104-47df-a39f-e58799530efc,0.0
atk-352faf37,2,1,0,0,3,7440.0,0.9677419354838709,3840.0,3840.0,2.0,3600.0,1,0,0,-1.0,0,-1.0,0,0,5667.705,6834.2,4501.21,1166.495,0.20581434637123844,0,-1.0,1,1,MULE_NETWORK,medium,c4d3eee3-bd07-4daa-ba13-a80f48124425,0.0
atk-c825ffcb,2,1,0,0,3,1889.0,3.8115404976177873,56.0,56.0,2.0,1833.0,1,0,0,-1.0,0,-1.0,0,0,677.7850000000001,807.19,548.38,129.40500000000003,0.19092337540665552,0,-1.0,1,1,MULE_NETWORK,medium,34638909-d5bd-41fd-9881-ccf8dd7bea87,0.0
atk-83509cd1,1,1,0,0,2,300.0,12.0,300.0,300.0,1.0,300.0,1,0,0,-1.0,0,-1.0,0,0,23536.04,23536.04,23536.04,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,c8565a80-a8a8-4860-a974-22fce97e5384,0.0
atk-5a84ac5f,1,1,0,0,2,300.0,12.0,300.0,300.0,1.0,300.0,1,0,0,-1.0,0,-1.0,0,0,1417.44,1417.44,1417.44,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,a2f594d2-1057-40df-8821-8e62327c4a13,0.0
atk-a0f57b5a,2,1,0,0,3,420.0,17.142857142857142,300.0,300.0,2.0,120.0,1,0,0,-1.0,0,-1.0,2,0,100.0,100.0,100.0,0.0,0.0,0,0.0,1,1,MULE_NETWORK,easy,1b3b1057-3f36-4f28-bdd9-94d07b6a0f42,0.0
atk-4e3f16e2,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,b575ddfd-2001-4f40-bd67-cf26de6aeb97,0.0
atk-195b5856,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,1143e207-4638-405a-97eb-0e2efcbfdbc5,0.0
atk-45f66b5b,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,c4d3eee3-bd07-4daa-ba13-a80f48124425,0.0
atk-19638d58,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,7ac9c3ea-9428-4d24-910d-c7531bbe5d54,0.0
atk-67abcbe0,5,1,0,0,6,496.0,36.29032258064516,40.25,31.0,5.0,335.0,1,0,0,-1.0,0,-1.0,0,0,4236.944,5180.34,3578.13,628.9579478025539,0.14844613188244968,0,1.0,1,1,MULE_NETWORK,advanced,a2f594d2-1057-40df-8821-8e62327c4a13,0.0
atk-4dfe4900,2,1,0,0,3,84837.0,0.08486863043247639,51.0,51.0,2.0,84786.0,1,0,0,-1.0,0,-1.0,0,0,1714.0700000000002,1928.01,1500.13,213.93999999999994,0.12481403909992003,0,1.0,1,1,MULE_NETWORK,hard,ed5f8432-8b7b-47d6-adcb-377b08f2aeb0,0.0
atk-c88a60ae,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,hard,fc286db5-4cb9-43c6-bc10-a403e81f8145,0.0
atk-75e2b03d,4,1,0,0,5,137189.0,0.10496468375744412,26023.666666666668,12.0,4.0,59118.0,1,0,0,-1.0,0,-1.0,1,1,6441.057500000001,12787.18,578.93,5771.829944655226,0.8960997390032965,1,-1.0,1,1,MULE_NETWORK,hard,a2f594d2-1057-40df-8821-8e62327c4a13,0.0
atk-41c1fc63,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,MULE_NETWORK,advanced,38280318-ceb8-4abd-a992-11ad0ab7efa8,0.0
atk-b26e8ee0,8,1,0,0,9,984.0,29.26829268292683,63.57142857142857,5.0,8.0,539.0,1,0,0,-1.0,0,-1.0,0,0,2357.0,5230.09,427.0,1874.8745106006427,0.7954495165891569,0,-1.0,1,1,MULE_NETWORK,advanced,3b72cceb-6c13-4d41-92ec-ca6647452a99,0.0
atk-e70a6489,2,1,0,0,3,68491.0,0.10512330087164737,9.0,9.0,2.0,68482.0,1,0,0,-1.0,0,-1.0,0,0,2148.365,2170.04,2126.69,21.674999999999955,0.010089067732903838,0,-1.0,1,1,MULE_NETWORK,hard,ae631a3c-0ba1-4d2c-8acd-504db14a44a4,0.0
atk-2bb1c0c7,3,1,0,0,4,71763.0,0.1504953806279002,44.0,38.0,3.0,71675.0,1,0,0,-1.0,0,-1.0,0,0,1241.51,1352.55,1036.21,145.3305648054347,0.11705952010490024,0,1.0,1,1,MULE_NETWORK,hard,7ac9c3ea-9428-4d24-910d-c7531bbe5d54,0.0
atk-8c5e71e2,2,1,0,0,3,2098.0,3.431839847473785,8.0,8.0,2.0,2090.0,1,0,0,-1.0,0,-1.0,0,0,8404.665,8475.77,8333.56,71.10500000000047,0.008460182529583329,0,1.0,1,1,MULE_NETWORK,medium,2bae1001-7099-4917-8bc8-25eefe5d74bc,0.0
atk-f387b3d4,2,1,0,0,3,4407.0,1.6337644656228727,39.0,39.0,2.0,4368.0,1,0,0,-1.0,0,-1.0,0,0,2617.38,3015.21,2219.55,397.8299999999999,0.151995506957339,0,1.0,1,1,MULE_NETWORK,medium,7ac9c3ea-9428-4d24-910d-c7531bbe5d54,0.0
atk-e97e1d21,4,1,0,0,5,90255.0,0.15954794748213397,37.666666666666664,21.0,4.0,90142.0,1,0,0,-1.0,0,-1.0,0,0,2362.9725,2887.34,1962.29,353.53499497044146,0.14961451941164847,0,-1.0,1,1,MULE_NETWORK,advanced,76c07c95-4fde-466e-ada4-8f78a2ef2735,0.0
atk-868be544,9,1,0,0,10,1008.0,32.14285714285714,72.875,11.0,9.0,425.0,1,0,0,-1.0,0,-1.0,0,0,1049.951111111111,1466.42,688.01,230.4486724459457,0.2194851455531804,0,1.0,1,1,MULE_NETWORK,advanced,0aa81839-b228-48e8-a357-7a29a634fe26,0.0
